sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.05295901021518423,9,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.061832495125375586,10,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.06370856056865226,11,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.07353075798422448,12,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.06773691639079327,13,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.07818948959317318,14,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.07466489240523766,15,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.06855783797137138,16,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.06131793205628944,17,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.05317697153724621,18,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.03833717980552043,19,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.03483911568664011,20,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.03331338846828791,21,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.03686320533524212,22,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.042076228985959085,23,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.03521088581854781,24,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,8.273071672171284e-09,0,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.018705085386478637,1,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.022527786338445543,2,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.024772129565335144,3,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.028196278657267704,4,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.02763301639513216,5,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.03301277490120669,6,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.03725602819388141,7,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.04477892961521501,8,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.04421070904327773,9,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.04973046052284169,10,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.053088117732959295,11,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.05441018818543786,12,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.0420226199752759,13,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.037490408047822554,14,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.03446420642167902,15,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.03301274339767224,16,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.029207975627998595,17,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.03097710506773066,18,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.028017752529553186,19,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.03330903009617869,20,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.029312705265311156,21,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.023682659913778603,22,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.024180873816588067,23,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the pool.,They drained the pond.,drain,drained,Same Sense,0.024373768060655943,24,3.75,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,2.3638263568770412e-08,0,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.05625984195833078,1,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.0447177418642245,2,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.08607137250250407,3,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.1162226004750192,4,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.1305056803404242,5,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.20822064679889674,6,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.24490945560914057,7,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.2858788027075927,8,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.35481335025263505,9,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.3834343041287426,10,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.4314978602133327,11,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.4306887321422065,12,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.4333223685950204,13,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.42328488531697184,14,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.46051460797574506,15,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.4156215092102268,16,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.3725915936600389,17,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.31265787497208175,18,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.2598277370372998,19,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.2451671850130558,20,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.2386265963495322,21,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.22529395361698934,22,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.22718671665264767,23,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,He drew a tree.,draw,drew,Different Sense,0.2585715470539155,24,0.363636364,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,2.3638263568770412e-08,0,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.11334155000733914,1,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.09995349723930458,2,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.14357079587212662,3,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.17588361693614596,4,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.18708799890187078,5,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.24359257890925012,6,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.2712286044641592,7,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.30833820473406437,8,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.34465822604964313,9,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.36165503590006187,10,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.3979785522842476,11,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.39327803123936966,12,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.38150599874553726,13,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.362172465910221,14,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.41646792078629635,15,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.3632126711992224,16,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.31026605233689464,17,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.27112216879746154,18,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.22803686284968727,19,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.21836133202865493,20,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.1983565082250186,21,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.1916207443535659,22,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.17424356842938227,23,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
He drew a gun.,They drew a picture.,draw,drew,Different Sense,0.15384963339910107,24,0.461538462,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
